[12, -28, -47, -52, -46, 2, 9, 23, -28, -25, 75, 38, 30, 49, -6, 17, -17, -23, 79, -68, 22, -22, -26, 45, 37, -21, -3, 62, -23, -60, 18, -14, 84, -22, -68, -39, 33, 36, 74, -42, -83, -1, -25, 17, 25, 83, -43, 40, 41, 50, -1, 11, 54, 60, -27, 143, -28, 10, 108, 102, -42, 16, 64, -25, 35, -45, -28, 23, 114, -5, 62, 29, 99, -25, 41, -40, -43, -10, 22, -60, 23, 14, -48, 33, -16, -45, 51, 32, -32, 5, 59, -26, 9, -90, -48, -42, 29, 36, -4, 40, -44, 2, -65, -44, 1, 3, 23, -1, 31, 31, 31, -61, -10, 9, 53, -64, -22, -40, 61, 96, 40, 18, 13, -2, -62, -12, -24, -35, 14, -3, 14, 36, 11, 6, 44, 53, -8, -26, 53, 22, -56, -13, 10, -26, -18, -14, 35, -47, 31, -45, -41, -8, -19, 28, -32, 5, -26, -22, 63, 41, -43, -35, 20, 5, 53, -16, -16, -34, -10, -80, -89, 5, 1, 61, -58, -16, -3, 17, 73, 1, -49, -65, 26, -16, 36, -29, 8, 42, 10, -33, 26, 37, 47, -27, 18, -53, -1, 25, -76, -30]
[-1, -40, -47, -17, -59, -3, -17, 71, 9, 53, 22, 2, -14, 77, -6, 49, 16, -20, 2, -65, 77, 12, -32, 17, 51, 15, -59, -5, 24, -13, -16, -12, 30, -23, -5, -54, 7, 35, 31, 23, -50, 38, 17, 12, 41, 11, -14, 18, 22, -32, 26, -65, -47, -27, 14, 22, 1, 24, 57, 61, 17, 24, -2, 34, 66, 2, 52, 34, 50, 10, -32, 26, 27, -14, 27, -12, -58, 22, -16, 28, -2, 44, -3, 51, -20, -75, 62, 21, 20, -46, 34, 13, 21, 45, -29, 0, -49, -65, -13, 8, -65, -77, -8, 16, 60, 2, 5, 17, 85, 41, 22, -4, 26, -37, 10, -70, 24, 70, 18, 21, -15, 20, 52, 3, 31, 20, -40, 4, 46, -47, -43, -5, -32, -15, -40, 3, -12, 43, -5, 71, -44, -38, -56, -41, -30, -14, 36, -50, -25, -2, -1, 62, -3, -73, -19, 21, -17, -5, 36, -16, -2, 6, 45, -2, 40, 18, -83, 23, -2, -7, 65, -4, 16, 45, -33, -13, 39, 3, 14, 0, -52, 18, -36, 29, 65, 38, 40, 11, -6, -56, -28, 5, 51, 7, 14, -2, -7, -17, -29, 11]
[18, -75, 46, -47, 38, 20, 16, 18, -20, 84, -44, 40, 25, -23, 8, 10, -24, -9, -52, -39, 4, -84, -12, -6, -54, -39, 31, -38, 6, 32, 42, 19, -26, 29, 17, -8, 0, -21, -74, -4, 51, 23, 69, 34, -40, -29, 88, -118, 12, -1, 44, -19, 61, -6, 9, -75, -24, -45, -27, 35, 13, -53, -73, 1, -18, -10, -2, 36, -33, 9, -47, -16, 58, -29, -16, 1, 34, -50, 6, 25, 20, 55, 56, 2, 23, -57, 17, -72, -101, -24, -17, -20, -22, 89, -38, -1, 0, -43, 18, 29, -37, -62, -64, -58, -22, -48, 45, 34, 54, 28, 14, -28, 101, -5, 16, 68, 16, -13, -43, -42, -44, -8, 56, 14, -19, 6, -44, 13, 74, -79, 17, -13, -17, -4, -68, 22, -67, 9, -43, 2, 13, -10, 61, 28, -29, 23, -12, 12, 55, -45, -17, -1, 66, -60, 32, 9, -26, 46, -31, 19, 37, 23, 39, -31, 7, 85, -96, 41, -24, -3, 133, -4, 52, -12, 28, -12, -23, -103, -57, -1, -21, 44, -61, 37, 112, 42, -28, 37, -30, -38, -58, 22, -20, -33, 6, 18, 27, -19, 28, 9]
[22, 53, 47, 16, 101, 13, 15, -82, 9, -15, -3, 16, 0, 24, 1, -12, -9, -6, -4, -18, -49, 4, -30, 14, 60, -47, 24, 37, -46, 14, 48, -19, -56, 2, 42, -22, -52, 45, 43, 3, 29, -50, 25, 24, -3, -15, 11, 59, -29, 59, 8, 3, -40, -40, 51, -28, 25, -47, -26, -38, -1, -10, 23, -14, -29, 9, -75, 32, -9, 45, 14, -32, -24, 1, 1, 46, 4, -46, 4, 21, -12, -21, 24, -40, -50, 95, 28, 60, -35, 28, 12, -6, 9, -66, -11, -2, 6, 38, 55, 15, 29, 14, 47, -36, 0, 58, 17, -11, 5, 91, 0, 17, -13, 12, -38, 9, -44, 11, -18, 35, 24, 72, -1, -15, -6, 9, 16, 93, -29, -60, 60, 48, -35, -4, 45, -32, 8, 40, -6, -8, 48, -27, -47, 40, 49, 48, -23, 109, -14, 88, 92, 1, 33, 60, -5, -73, -22, -1, 3, -5, -17, 41, 2, -54, 47, -46, 11, 18, -12, -2, 31, 70, -112, 75, 34, 16, 28, -20, 17, 50, 85, 7, 92, -65, 38, -45, 1, -17, 2, 9, -5, 46, 17, -36, -30, -15, -78, 43, -6, 20]
[-49, 50, -1, 37, -5, -7, 28, -72, 0, 28, 0, 24, 11, -7, -34, -37, 24, 64, -40, 21, 23, -37, 50, 13, 42, -42, 63, 54, 25, 20, 59, 24, -68, -31, 33, -38, 43, -34, 57, 6, 10, -68, -15, -26, 33, 73, -11, -3, -18, -23, 37, 12, 0, -44, 60, 23, 9, 14, 8, -69, -58, -8, -12, -7, -4, -3, 27, -19, 42, 19, 23, 8, 31, 71, 27, 24, 20, 27, -16, -18, 32, -7, -44, -106, 0, -8, -110, 6, 42, -13, 35, 15, -10, -31, 9, 15, -10, -17, -17, 10, -25, -46, 32, -4, -51, 21, 4, -32, 29, 5, -14, -98, 16, 78, 61, -13, -51, -2, 68, 65, -28, -41, -3, 12, 69, 23, 35, 29, -46, -11, -56, -12, -22, -31, 7, -15, 43, 23, 1, 24, 13, -40, -4, 25, 73, -18, 21, -32, 39, 18, -35, 44, -23, -1, -42, 11, -11, 13, -10, 10, 26, -96, 1, -2, -29, 41, 30, 56, -17, -73, -44, 11, 34, -22, 58, 26, 42, 42, 3, 13, 0, -56, 50, -30, 3, 47, 84, 67, -11, 1, 24, 38, 24, 29, 92, -11, -6, -37, 9, 27]
[-46, -64, 77, 50, -13, -1, 9, 9, 20, -62, 29, -64, 37, 25, 48, -29, 4, 41, 47, 89, -28, 20, -17, -1, -41, 29, 38, 107, 41, -1, 11, 18, -9, -26, 15, -7, 53, 50, -15, -26, -51, 13, -35, -13, 7, 42, -24, 16, 19, 22, -81, 31, 9, -4, -7, 12, 60, 49, 101, 56, -12, 23, 41, -16, 34, 19, 38, 31, -15, -32, 36, 3, -8, 21, 12, -21, -60, 5, -29, 5, -6, -57, 25, -6, 64, -35, -40, 109, 63, -12, 12, 17, -12, -21, 27, 32, -34, -48, 23, -36, 82, 16, 26, 57, 45, 31, -17, -6, -63, 12, -13, 6, -31, -27, -6, 20, -14, 53, 22, 72, 6, -3, -3, -12, -10, 52, -26, -11, -64, 41, -13, -61, 71, -25, 66, -117, 68, -29, 1, -32, -14, 15, -64, 36, 41, -74, 73, 1, 47, 8, -75, -44, -1, -6, -54, -23, 72, -31, 47, -1, -85, -50, -62, 80, -21, -41, 9, -35, -34, 24, -115, 25, 46, 33, -17, -5, 36, 1, 90, -50, 28, -9, 20, -1, 15, 26, 29, 108, 20, 4, 35, -2, 37, -22, -12, -39, 28, -55, 19, -28]
[20, -39, -21, -12, -35, 36, -51, 68, -93, 47, 39, -37, 14, 19, -63, 2, -6, -60, -74, -65, 13, 18, -74, 31, 48, -14, -75, -3, -3, 53, -62, -32, 17, -9, -42, -20, -65, 40, -1, 15, -10, 48, 26, 31, 14, -56, 28, -18, 5, -19, 36, 7, 76, 26, -98, 100, -27, 17, 6, -74, -24, 13, -44, -23, 36, -41, 29, 81, 28, 45, -18, 56, 64, 41, -4, 28, -68, -3, 53, 54, 53, -26, 54, 50, -15, -2, 10, -13, 17, -19, 151, -73, 9, -13, -43, -69, 3, -58, -2, 70, -7, 6, -5, -7, -63, 58, 0, -41, -22, 15, 2, 15, -40, 49, 23, -28, 35, 96, 12, 7, -55, 66, 43, -11, -4, 31, -40, -94, 19, -43, -2, 14, -17, -1, 19, -58, -43, 27, 54, -6, 24, 13, -8, -37, -53, 79, -38, -17, 40, 9, -10, -18, 17, 16, 53, 32, 4, 8, 33, -13, -36, -26, 57, 54, 27, 17, -91, 36, -34, 33, 12, 52, -26, 54, 52, 11, 24, 8, 14, -48, -35, -23, 32, -15, 48, -56, 31, -70, 0, -47, 2, -14, 4, -32, -52, 25, -50, 24, -28, -59]
[-16, -2, 70, -30, 8, -20, -23, 36, -7, 37, 62, -30, -48, 46, 0, 0, -20, 18, 13, -50, -51, -29, -70, -15, 45, -8, -46, 14, -63, -30, 74, -66, 12, -20, -34, -23, -8, 82, 23, -29, -4, 40, -20, 62, 17, -77, 19, 46, 81, 27, 9, 48, 67, 20, -30, 85, 35, -18, 106, 102, 57, 64, 52, 29, 21, 72, -15, 12, -11, 46, 71, 31, 68, -5, 55, 9, -73, 42, 41, 79, -14, 43, 60, 75, 19, -24, 58, 27, -29, -5, 38, -3, -28, 10, -41, 7, 7, 8, -21, 73, 15, 14, 14, -38, 62, 87, 62, 20, 8, 71, 27, 31, -16, -76, 48, 6, 33, 60, -21, 10, -6, 73, 66, -34, -52, 8, -106, 26, 4, -70, 45, 23, -47, 40, 15, -19, 10, 1, -19, 44, -105, -55, -79, 6, -51, -3, -2, -10, -23, 8, -26, 20, 3, -41, -3, -37, 2, -26, 35, 39, 2, 10, 79, -31, 36, -5, -89, -36, 21, -14, -15, 39, -51, 30, -51, -3, 64, 11, 40, 70, -2, 2, 45, -19, 127, -44, -1, 29, 54, -43, 9, 6, 80, -19, -9, -45, -66, 81, -19, -32]
[1, 1, 45, -9, -57, -49, -7, -22, 57, 75, -48, -10, -31, 42, -45, 26, -31, 45, 25, -17, -70, -17, 3, -64, -23, -9, 85, -3, 28, 1, 65, -11, 19, -89, -51, -25, -8, 36, -28, 88, 25, -43, 29, 37, 31, 51, 70, 39, 30, 71, 46, -91, 47, -25, 47, -60, -3, 7, 89, 44, 57, -9, 48, 54, 19, 4, -2, -35, -13, -42, 6, 26, 33, 58, -13, 16, -9, -5, 4, -9, 51, -17, -17, -21, -3, -86, 38, -10, -24, -26, 67, 19, -56, 65, 19, 56, 11, 9, -36, -9, -27, 42, -3, -48, 14, -11, -2, 63, 25, 26, -45, -37, 76, 36, 5, 25, 69, 13, -8, -19, 25, -43, -10, -99, 74, -15, 14, 31, -53, 0, -9, -42, -13, -44, -21, -12, 17, -11, -81, 22, -69, -45, 53, -12, -9, -67, 12, 18, 71, -16, -17, 8, 30, -51, -2, -55, -28, 3, -57, -54, 17, -2, 6, -14, -34, 95, -86, -9, -17, -24, 52, 17, 44, -25, -7, 20, 28, 2, 20, 38, 32, 83, -14, 46, 2, 30, -24, 26, -51, -5, -1, 42, 17, -16, 21, 51, 1, -12, 57, 3]
[27, -59, 48, 82, 12, -19, 6, 69, 20, -36, -115, -33, 2, -40, 34, 72, -52, -11, -11, 40, -43, -10, -37, -15, -53, 33, 55, 51, 28, -24, -2, -50, 81, -75, -46, 21, 24, 39, -61, 44, -1, -39, 91, 48, -3, 3, 31, 41, -46, 52, -31, 24, 65, -11, -67, 22, 22, 29, 43, -22, 74, 19, 69, 2, 55, 20, 5, 4, -19, -35, -94, -15, 48, -5, -36, 25, -49, -41, 46, -36, 59, -48, 35, 35, -35, -98, -17, 45, -59, 32, 91, 41, -16, 15, -16, 43, 42, -52, 39, 36, 3, 24, -5, 12, -18, 49, 12, 7, -55, -42, -53, -37, 4, 51, 7, -5, -1, 43, 63, 6, -64, -54, 4, -34, -38, -54, 47, -66, -49, -5, -11, -31, -35, -10, 61, 24, 21, 53, -50, -35, -114, 31, 20, 32, -13, -65, 26, 57, 47, -14, 35, -12, 44, 18, -47, -5, -12, 14, 38, -36, -7, 42, -12, 55, -65, -15, -82, 38, -19, 22, -69, -56, -11, -39, 7, 8, -30, 2, -11, -2, 33, 105, 17, -28, 36, 34, -51, 56, -63, -49, 2, -11, -16, -40, -22, 23, 39, -30, 29, 3]
[-29, -41, -22, 24, -2, -86, 1, 5, 75, 29, 12, -25, -29, 49, 23, 17, 1, 21, 16, 45, 40, -14, -14, -6, -16, 28, 41, 90, -63, 39, -16, -51, -28, -37, 49, -6, -25, 29, 16, -11, -21, -25, 13, -17, 52, 29, 2, 38, -15, -39, -9, -23, -82, -52, 81, 34, 81, -30, -4, -26, -22, 57, -6, 31, 22, 14, 44, 6, 27, -9, -11, 20, 9, 37, -3, 52, -63, 43, -37, 14, -46, 26, -31, -24, -23, -3, -18, -33, 50, -25, 29, -27, -25, 12, -4, 61, -68, -58, -9, -10, 12, -49, 17, 16, 48, 62, -14, 31, 12, -4, -4, 20, -19, 15, -58, -63, -18, 109, 58, 17, -46, -39, 11, -47, 61, 23, -38, -28, -37, 23, -84, 4, -25, -20, 23, -47, 33, 68, -13, -2, -30, -77, -86, -57, 67, -71, 59, -8, 9, 68, -1, 55, -9, -48, -34, 7, -47, 28, 11, -42, -8, -28, 19, 58, 19, -41, -45, -14, 12, 8, 20, -30, 29, 73, -23, 25, 30, 2, -20, -4, 5, 49, -20, -12, 17, 90, 24, 9, 7, 0, -17, -35, 30, -14, -7, 2, 17, 12, 10, 15]
[-19, 38, -10, -88, -55, -22, 0, -30, -5, 10, 36, 22, 47, -4, -14, 42, 20, 15, 43, 11, 26, -40, 3, -15, 41, -65, 30, 48, -17, 7, 1, -20, -10, 61, 6, -26, -38, 70, 32, -12, 15, 16, -24, 6, 44, -24, 25, -18, 53, -53, 18, -16, -71, 5, 48, -2, 22, -13, 13, -18, -56, 18, 44, -9, 26, -84, 48, 15, 43, 0, 71, 47, -15, -41, -31, -1, -5, 43, 2, 31, -39, 54, 36, 22, 16, -51, 17, 10, -16, 19, 27, -88, 9, 15, -38, -22, -2, 23, 57, -78, 64, -25, 38, 9, 16, 47, 61, 27, -19, 36, -31, 20, -15, 17, 63, -44, -3, 21, -86, -4, 61, 15, 61, 53, -7, 41, -48, -47, 61, -14, -68, -25, 25, -6, 14, 55, 76, 3, 1, -15, 5, -16, -51, -37, 2, 26, 1, -3, -16, 12, -69, 46, -39, -25, 15, 96, 30, 54, -42, 56, -22, -49, -3, -16, 21, 12, 2, 38, 14, 53, -42, 16, 42, 17, -45, 0, 17, -4, 61, -19, -16, 7, -1, -56, -3, 3, 67, -3, -5, 14, 38, -10, 34, -23, -5, -12, -5, 47, -59, -4]
[-7, 31, -5, 47, 69, 3, 122, -63, 46, 34, -65, -30, -55, -46, 12, 28, 66, 24, 44, 116, 56, -17, 29, 18, 36, -9, 18, -23, -6, 39, -24, 24, -8, 10, -24, 30, -4, -47, -11, 33, 11, 58, 83, 20, -25, -77, -53, -3, -36, -11, 14, 20, -46, 0, -21, -29, -35, -77, -90, -89, -39, -26, -3, -30, 47, 27, 38, 5, 18, -13, -12, 9, -92, -39, -59, -14, 42, 38, -86, 43, 20, -40, 34, 14, 41, 54, -33, 41, -16, -22, -43, -12, 27, 34, 18, 15, -2, -15, 25, -91, 24, -28, 72, 29, 55, -3, 21, 15, -72, -29, -26, -12, 23, -64, -6, -14, 7, -32, -69, -2, 27, 5, 31, 49, 73, 27, -18, 19, 16, 14, -33, -31, -7, 25, -42, 13, 15, 22, 16, -1, 82, 32, 83, 50, -17, 13, 1, 44, -57, 58, -16, 8, -7, -5, -44, 73, 73, 1, -36, 13, -9, 51, -54, -21, -36, 18, 71, 39, 25, -17, -21, 26, -19, 2, 47, 4, -1, 24, 42, 50, -24, 48, -5, 5, -5, 29, 57, -56, 16, 9, 32, 22, 15, 33, -11, 2, -16, 27, -30, 46]
[2, 37, -11, -5, -108, -32, -34, -47, 36, 18, 37, 19, -11, -60, 67, -14, 14, 29, 98, -25, -39, -63, -16, 21, 14, 26, -76, -31, -29, -78, -32, 21, 61, -43, -49, -27, 9, -4, -74, -6, -25, -4, -8, -18, 0, -13, -58, 100, 16, 4, -42, 28, -15, 14, -27, 70, -50, -21, 85, 72, 22, 56, 39, 25, -16, 46, 24, -61, 57, -31, 20, -20, -69, -9, 59, 24, -48, -1, 0, 45, -82, 55, -41, 70, 84, -29, -16, 131, -19, 5, -83, 38, 55, 92, 49, -1, 56, -39, 56, -74, -60, -54, 63, 60, 71, 51, 40, 60, -37, -29, 40, -41, -39, -2, 48, -88, -18, -42, 7, 57, -34, 23, -20, 13, 6, 20, -24, 7, 3, 50, -26, 1, 7, 56, -40, -42, 102, -32, 71, -2, -46, -12, -24, -26, -3, -30, 45, -100, -12, -40, -13, 34, -77, -4, -134, -58, 63, 12, -3, 1, -41, 3, -43, -4, 4, -1, -18, -97, 42, -51, -91, 24, 10, 39, -6, -67, -28, 47, 84, 7, 23, -51, 55, -57, -8, 28, 44, 34, -16, -36, 99, 3, 8, 21, -5, -67, 50, 24, 6, 23]
[71, -52, -35, 25, -14, -79, 74, 11, -13, 3, -22, 30, 30, 29, -39, 33, -13, 10, 46, -15, 54, 26, 80, -19, -56, 20, -22, 8, -53, 29, -60, -7, 40, 39, -25, -26, -39, -32, -1, -17, 13, -29, 36, 67, -12, 50, 38, 30, -1, 7, 52, -6, -38, 47, 23, 43, 13, 65, -47, -37, 21, -52, -9, 32, -19, -41, -48, -8, 106, -74, -57, -3, -35, -15, 13, 20, -14, -19, -14, -21, 26, 52, -17, 62, -52, -47, 70, -77, -54, 13, 67, -45, 7, -24, 31, 19, 50, -19, -15, 10, -92, -52, 30, -24, 73, 50, -54, 80, 17, -43, 13, -74, 11, -8, -90, -38, -16, -64, -11, -14, -19, -58, -15, -66, -16, -6, 25, -19, -11, -26, -11, 18, -25, -40, 20, 71, 38, 113, 141, 14, 13, -26, -52, 42, -5, -26, -10, 18, -56, 33, -1, -33, -55, -78, -33, -51, -76, -10, -24, 58, 97, 58, 63, 40, -35, -5, 12, -28, 23, -6, -12, -53, -28, -4, -20, 10, 20, 34, -38, 53, -10, -11, 60, -36, -34, 3, -3, -56, -17, 53, -39, -28, 5, -17, -14, 34, 74, 72, -85, 0]
[-78, -25, 2, 8, 1, 22, -40, 55, -38, 0, -16, -54, 89, 29, -27, -69, 34, 53, 58, 6, 47, 10, 34, 70, -48, -47, 14, 85, 11, 44, -65, -41, -35, 29, 52, -24, 15, -66, 49, -81, -81, 77, -2, -42, -13, 115, 11, -89, 61, -29, -25, 46, 63, 12, 24, 29, -5, -53, -10, 11, -52, -52, -51, -93, 39, 27, 10, 93, 58, 8, 31, -43, -41, -85, 32, -12, 35, 42, -32, 12, -33, -4, 20, -3, -13, -69, -53, -3, 55, -3, 29, -21, 57, 74, -24, 47, 9, 41, -31, 22, -9, -7, 15, 47, 33, -38, 35, 19, -15, 1, 36, -60, 35, 13, 45, -43, -3, -7, 103, 109, 8, 31, 40, -29, 15, 7, -76, -7, 81, -9, 4, -17, 24, -21, -67, 18, -20, -30, 49, 24, 68, 1, -3, 30, 7, -53, 21, -58, -50, -27, -82, -21, -22, -32, -29, 38, 46, 19, -18, 69, -32, -21, 19, 49, 2, 47, 25, 18, -4, 11, -4, 23, 111, 57, 86, -9, 24, -36, -11, -88, -61, -89, 4, 48, 56, -36, 13, -9, -88, 91, 74, -28, 120, 17, 1, -43, -39, 7, 3, -21]
[27, -31, 9, 29, 62, 6, 28, -2, -37, -69, 32, 34, 70, 8, 48, 7, 9, -41, -24, 39, -39, 30, 25, 45, 13, 31, -5, 28, 18, -7, -3, -81, 16, 18, -41, 68, 8, -71, 51, 6, -30, 43, -5, -6, -43, 7, -33, -13, -33, 22, -28, -8, 5, 3, -29, 24, 10, 34, 11, -16, 18, -43, 19, 3, 37, -29, -70, 8, -48, 51, -39, -35, 45, -62, -9, -49, -37, -11, 3, -43, 39, -40, 18, 48, 1, 53, -36, -3, -5, 24, 23, -15, -26, -113, -34, 59, 8, 82, 17, 14, -22, -1, -28, 15, -31, 2, 1, -32, 81, 20, -13, -11, -22, -7, 5, 41, -21, -35, 108, 63, 42, 8, 75, 9, -36, -24, 26, -8, -61, -47, 45, -11, 29, -26, 80, 8, -9, -11, 44, -12, 26, 21, 29, -17, -32, 23, 13, -18, -40, -44, 54, -16, 48, -17, 23, 40, 19, -72, 31, 38, 44, 35, 5, -3, 17, -95, 50, -4, 5, 57, -9, -7, -18, -53, -12, -10, -22, -17, -28, -10, 41, -61, 14, -47, 82, -89, -5, 54, 10, 54, 27, -15, 43, -74, -77, -18, -13, -49, -13, -31]
[-80, 76, 114, -88, 37, 0, -26, -21, -5, 63, -20, -72, -42, -10, 29, 1, 42, 21, 54, 28, -33, -32, -43, -83, -15, -30, 16, 0, -48, 33, 25, 32, -63, -60, 77, -24, -13, 115, -58, -12, 38, -17, -4, 3, -8, -9, 16, -35, 78, 18, 26, 44, 14, -17, 124, -75, 11, -57, -19, 38, 38, 23, 2, 31, -14, 28, 5, -8, 43, -42, 115, -2, -68, 16, -62, 59, 31, 61, 1, 106, -58, -7, 77, 11, -22, -17, 10, -54, -11, -19, -15, -32, -3, 143, -37, 27, -5, -36, 10, 70, 38, -38, 40, -25, 49, 24, 25, 33, 29, 22, -21, 74, 1, 55, 14, 34, -6, 71, -126, -9, 14, -30, -21, -20, 8, 48, -61, 18, 40, -25, -41, 29, -65, 3, -67, -61, -5, 47, -93, 6, -63, -56, -37, 39, 10, 18, 0, 81, 54, 19, 0, 45, 23, 14, 8, -7, 27, 104, -42, 0, -6, -59, -6, -15, -9, 47, -66, 23, 99, 71, 74, 28, -22, -14, -17, 29, 41, 30, -12, -2, 21, 100, -24, -1, -1, 33, -3, -87, -69, 6, -4, 17, -16, 2, 21, -38, -71, 39, 25, 23]
[34, 65, 27, 47, -25, 61, -53, -11, 19, -35, -24, -12, -4, -16, -34, -43, 70, -64, -78, 0, -14, 24, -26, -49, 20, 4, 6, -15, -40, -4, -37, -94, 11, -39, -7, 39, 35, -60, 29, 39, 55, 8, 29, 16, 88, 12, 14, 9, 31, 49, 23, 1, -22, -24, -46, -4, 17, -50, -5, -50, -33, -9, 21, -25, -8, -11, -51, -20, -72, 79, 4, -39, -3, 9, 46, -24, 10, -35, 49, -19, 7, -8, 7, -10, -57, 2, -35, -47, -40, 22, 47, 27, -9, -53, 12, -19, 22, 104, -59, 4, 41, 89, 32, 34, -69, 0, -21, -57, -77, 12, -56, 6, -2, 26, -8, -51, 38, 15, 81, -25, 62, -63, -5, -26, -21, 2, 47, -49, -28, 16, -1, 33, 19, 16, 8, 8, -2, -76, -34, 17, -68, 36, 21, 15, -33, 63, -94, 27, -47, 25, 19, 22, -29, 27, 17, 64, 33, -53, -15, -55, -38, 35, 119, 5, -32, -10, 3, 70, -6, 63, -20, 15, -10, -18, 33, -14, -3, 78, 19, 28, -29, -3, -9, 3, -58, -75, -27, -10, 29, -13, 48, -40, -2, 32, 1, 24, -66, -30, 23, -13]
[-43, 22, 38, 14, 26, 18, -80, -12, -19, 34, -38, 3, 3, 32, 41, -19, 30, -1, -14, 12, -48, 77, -12, 12, 10, -19, -16, -32, -65, 30, -51, -81, -86, 35, 24, 62, -59, -31, -49, -10, 55, -5, 0, -57, -3, -51, 44, -10, -87, -82, -4, 36, 8, -26, -3, 6, 46, -73, -81, -61, 4, 9, -38, -74, -2, 8, 23, 34, -64, -11, -8, -13, -91, 16, 3, 60, -6, 1, -68, 29, -94, -20, 75, -48, 0, 87, -3, 37, -17, 23, -18, -33, -27, 76, 17, -13, -82, -26, -25, -17, 47, 32, 81, 9, 23, 53, 15, 20, -65, -36, 80, 35, -43, -26, 16, -8, -41, -42, -6, -47, -40, 61, -25, -29, -20, -11, -38, -9, 19, -3, -19, 71, -87, 17, -29, 23, 5, -77, -14, 13, 77, -14, -63, 19, 28, 16, -14, -37, -19, 24, 95, -19, 29, 44, -7, -35, -11, 42, -15, -66, -2, -20, 17, 32, 13, -7, -14, 41, -11, -43, 27, 11, -82, 39, 17, 38, 41, -54, -7, -11, 41, 17, 1, -33, -4, -22, -4, -7, 27, 27, -33, 38, -14, 33, -7, 2, -89, 71, 37, 49]
[-14, -59, 16, 63, -32, 25, -67, 0, 34, -55, 2, -44, -37, 29, 9, -56, 35, 17, -11, 26, 57, 40, 16, 11, -25, -1, 39, -12, 20, -22, -71, 6, 15, -12, -10, 30, 57, -38, -4, 43, -14, -5, 44, -19, 29, 16, -11, 14, 18, -3, -36, -26, -38, -53, -23, -43, 31, -8, 19, 11, 28, 59, -17, 13, 29, 33, 10, 15, 9, 28, -27, -9, -73, 3, 50, 9, -60, 5, -4, -29, -44, 22, -57, -44, -11, 18, 20, 13, 48, -31, -10, -22, -12, 14, 67, -10, -71, 2, -50, 0, 5, 3, 25, 73, 17, 6, -26, 21, -58, -1, 12, -3, 9, -30, -52, -6, -16, 37, 104, -8, 6, 5, -43, -99, -1, 28, 42, -1, -35, 25, -7, 25, 2, -43, 10, 12, -34, -9, 15, -41, -7, -18, -28, 64, 8, -46, 27, 14, -34, 77, 62, -37, 16, 1, -25, 5, -6, 10, 47, -59, -23, 14, 5, 73, -9, -21, -8, -17, 1, 49, 7, -40, 35, -35, 3, -9, 48, 22, 45, -75, 15, 66, -44, 29, -7, 12, -27, -26, 14, 4, 21, -47, 53, 1, -69, 30, 0, -77, 50, 77]
[49, -146, 36, 59, -5, -47, 36, 44, 45, -7, -32, 0, 14, -4, 106, -20, -63, 5, -16, -102, -11, -69, -29, -59, -16, -28, 7, 31, 0, 43, 107, -18, 71, -20, -24, -62, 51, 16, -41, -100, -8, -13, -27, -35, 10, 18, 25, 10, 20, 27, -11, 6, 37, -12, -3, 33, 92, 10, 32, 92, -20, 52, -37, 90, -18, -6, -79, 33, -46, 2, 23, 6, 122, -11, 16, 0, -20, -16, 32, 2, 34, 23, -12, -8, -20, -103, 23, -48, -68, -23, 14, 38, 31, -30, -24, 39, 24, -98, -16, 112, -27, -31, -37, 12, 37, 70, 1, 18, 13, 3, 21, 7, -48, -77, 20, -9, 52, 2, 0, 56, -112, -11, 19, -107, -78, 15, -32, -67, -15, 45, 30, -59, -89, -3, -21, -38, 49, 9, -19, 28, -74, -6, -59, -6, -6, -75, 69, -109, 14, 7, -54, 6, 8, -17, -78, -42, -66, -14, 25, 23, -21, 58, 73, 36, -56, 70, -77, -87, 6, -3, 58, 13, 105, -29, -83, 14, -27, 12, -8, 35, 34, 21, 27, 10, 58, 80, -4, 84, -74, -58, 31, 38, -12, 1, 3, -37, -14, -9, 17, -14]
[8, -45, -34, 45, -3, -8, -57, 64, -49, 2, -24, -22, 46, -9, -44, 20, -12, 39, -93, 31, -50, 19, 38, -8, 4, 21, -48, -6, -15, 62, -45, -77, -53, 138, -43, 54, -125, -56, -19, -21, 103, 40, -16, -18, -9, -91, 80, -79, -32, -11, 48, -30, -27, -24, -36, 18, 2, -30, -87, -104, 18, -41, -38, -10, -23, 2, 2, 64, -121, 61, -27, 28, 22, 2, -30, 20, 22, -51, 18, -11, -15, 27, 4, -10, 90, 63, -31, -27, -10, -5, -17, -7, 28, 1, 9, -32, 0, -32, 16, -64, 17, 21, 1, -7, -69, -19, 20, -61, -87, 19, 23, 33, -69, -53, 9, 53, 44, -12, -32, -90, -51, 82, 19, -17, -30, 20, -7, -23, -2, -40, 57, -9, -20, 12, -18, 7, 16, -51, 42, -35, 60, 62, 23, -48, -48, 43, -17, -45, -22, 61, 8, -14, 74, 1, 55, 24, -25, -29, -23, 43, 93, 54, 25, 4, 33, -1, -5, 12, -119, 52, 38, 40, -30, -47, 70, 23, 0, -59, -50, 4, 49, -27, 27, 10, -3, 2, 3, 41, 23, 41, 29, -35, -34, -51, -29, 66, -63, 22, 27, -6]
