[-38, -6, -34, 20, 45, 25, -18, 32, -16, -12, 35, 27, -2, 31, 20, 1, -9, 38, -15, 0, 14, 23, 47, -15, 3, -6, 17, -6, 52, 9, -1, 11, 27, -6, -19, 5, -30, -1, -37, 5, 19, 10, -24, -11, 11, -10, 5, 15, 13, 24, -24, -16, 6, 9, 24, -4, 5, -30, -16, -32, -7, 19, 7, -30, -39, 61, 3, -32, -21, -14, 18, 18, 38, -6, 12, 2, 6, -18, 7, -27, 5, 63, -7, 5, -8, -14, 10, 13, 30, -12, 3, -33, -2, -30, -22, 13, 6, 24, 2, 21, 12, -8, -3, -15, 25, -28, -17, -34, 2, 37, -2, -8, -21, -8, -10, 1, 5, -2, 33, -33, 15, 15, -2, 3, -17, 8, 19, 6, -15, 23, -7, -5, -8, 10, -23, 23, -18, 10, -1, 40, -40, 1, 29, -4, 8, 12, -2, 18, -42, -10, 13, 31, 57, 1, 41, 37, 33, -26, -20, -6, -31, -37, 12, 3, 31, 1, -10, -31, -4, 24, 39, -23, 5, -18, 16, 11, 5, 5, -17, 8, -7, 16, -21, -5, -23, -11, 5, -4, -35, -5, 47, -7, 14, 48, -21, 11, -3, -9, 6, -18, -33, -15, -24, -9, -20, 19, -35, -9, -11, 15, 14, -4, 54, -10, -6, 10, -14, -19, 37, 18, -5, 9, -12, -23, -9, -16, 27, -4, 23, -7, 31, -6, -24, -1, 20, 21, 19, -1, 9, -18, 26, 5, 7, 16, -17, 30, 27, 12, 10, -40, 37, 0, -12, -29, -1, 17, -5, 0, 43, 0, 0, 0, -10, 0, -33, 10, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[-32, -9, -5, -4, -26, -25, 15, -15, -28, 9, 10, -15, 25, 16, 1, -26, 6, -38, 1, -28, -29, -15, -7, -47, 26, -14, 5, 13, -17, -24, 6, 17, 18, -69, 25, -4, -1, -30, -37, 22, -17, -28, 36, 39, 32, 9, 27, 9, 13, -7, 24, -17, -18, -13, -25, 30, -45, 11, 39, -25, -1, 20, 16, -17, 9, 16, -22, -31, -9, 20, -20, 21, 26, 63, -29, 12, -29, -1, 0, 10, 5, -23, -11, -55, 8, -24, 7, -59, -23, 7, -2, -5, -16, 3, -46, -13, -13, -19, -55, 1, 9, -1, -23, 1, -17, -8, -2, 13, 17, 2, 45, 7, 32, 11, 13, 5, -22, -1, 10, -18, -41, -13, -1, -11, -14, -17, 31, -44, 17, -70, 35, 53, 48, -3, -55, -3, 72, 24, 11, -23, -5, 16, 42, 8, -24, -39, -27, -14, -16, 20, 3, -14, 9, -9, -4, -22, 21, 17, 33, 58, 15, -13, 16, -37, 57, 48, 25, -14, -5, -16, 14, 54, -15, 37, -9, 8, -21, 3, -5, 13, 34, -20, -12, -11, 35, -15, -11, 36, -21, 37, -13, -23, 36, 23, 3, -24, -13, 59, 12, 14, 12, 14, -5, -22, 29, -28, -2, -53, -7, -22, -50, 10, -20, -21, 38, -27, -37, -9, 12, 48, 11, 19, 43, 8, -28, -3, -37, -2, -22, 12, -9, -15, -66, 0, -11, -16, -3, -12, -33, 12, 8, 5, 3, 1, -4, 23, -24, 30, 16, 16, -3, 0, -5, 20, -31, 8, 2, 0, 43, 0, 0, 0, 16, 0, -17, -3, 2, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[11, -34, -39, -74, 8, 29, 48, -25, 42, -24, 64, -21, -8, -12, 25, -37, -47, -4, 25, 8, -10, 14, -23, -21, -39, -14, 28, 15, 7, -31, -9, 39, -18, -33, 13, 2, -23, 7, -7, -7, -21, -5, 46, -11, 26, 39, -1, 14, -38, -5, -32, 28, 12, 28, 10, 23, -46, 59, 34, -5, -10, -6, -38, 37, -6, -2, -13, 16, -1, 4, 26, 45, 48, -57, 16, 42, 15, 22, -6, 8, 13, 41, 24, -19, 67, -11, 0, -32, 15, -11, -25, 2, -67, -14, 16, 0, -8, -45, -27, -35, 3, 19, 3, -24, -16, -33, 11, 3, 6, 46, 20, 31, 56, 27, -28, 13, 39, -28, -12, -46, -18, 32, 39, -3, 25, -7, -54, -54, 22, -55, 6, -36, 49, -19, 7, 12, 28, 60, -39, 66, 26, 11, 20, -24, -21, -48, -33, -17, -10, 48, 48, 37, -51, -40, 7, -25, -13, 38, 54, 3, -13, 10, -60, -2, 25, 13, 10, -16, -34, 18, -42, -22, -7, 51, -18, 14, 36, -47, -28, -9, -2, 10, 9, -7, 24, -7, -38, -17, -69, 38, 4, -27, 39, 11, 22, 10, -32, -24, 36, -24, 42, 16, -6, -116, 5, -3, -3, -39, 6, 12, -5, -34, 8, -14, -25, -8, -18, -10, 82, 48, 61, 32, 29, 34, -3, -44, 14, -36, -9, -37, 14, 27, 57, 0, 10, -17, -17, 27, 10, 11, -5, 0, -8, -33, -12, 37, 20, 29, 2, -15, -10, 0, -2, -4, 0, 46, -25, 0, -14, 0, 0, 0, -33, 0, -16, 4, -3, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[-5, -27, 44, 33, 31, -9, -46, 30, -28, -39, -74, 4, -38, 10, 50, -2, 4, 3, 12, -11, -55, -31, -14, -21, 14, 22, -13, 32, 27, -8, 5, -5, -52, -55, 15, 8, -27, -23, 8, 25, -25, 30, -21, 2, 35, -27, -5, -30, -6, -25, -8, 7, 3, 30, 23, -40, -37, 21, -35, 0, 20, 38, 34, 4, 11, 18, -27, 22, -10, -51, 34, -9, -6, 16, -1, 36, -29, -22, -9, -12, 38, 9, 0, -16, -12, 7, 2, 20, -49, 6, 20, 47, 26, 7, 51, 14, 30, -7, -12, -4, 6, -12, 10, 12, 44, 85, -13, -2, 13, -12, 23, 13, 3, -2, -3, 3, -42, 58, 24, 6, -8, -3, -45, -10, -18, -17, -20, 12, -38, -35, 18, -26, -27, -2, -53, -6, 10, 24, 21, -55, -1, -2, -19, 38, 26, 3, 34, -11, -3, 25, -20, 27, -24, 8, 81, 42, 32, -42, 2, 25, -57, 26, 1, 6, -35, 41, -40, -8, 34, -6, 2, 35, -18, 5, -32, -1, 20, 23, -17, -2, 4, 3, -25, -12, -4, 16, 34, -24, 14, 17, 24, 21, 18, 21, 15, -23, 5, 18, 27, -8, -18, -6, 21, 5, 12, 10, -20, 5, 24, -13, 20, 7, -10, -10, -45, -11, 11, -8, -47, -15, -4, -46, 20, 12, -1, -13, 34, -6, 7, 33, -38, 30, 30, 1, -20, 9, 45, 52, 4, -51, -19, 13, -18, -26, -4, 1, 20, 26, 14, 46, -25, 0, 13, 0, 13, 50, 20, 0, 11, 0, 0, 0, 6, 0, -9, -19, 1, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[-11, 6, -51, 10, -20, 2, 55, 27, -7, -52, 24, 6, 44, -11, 45, 3, 82, -4, -41, 19, 43, -52, -6, 54, -11, 9, -1, -42, -42, 17, -19, -15, -22, 53, -31, 21, 55, -7, -2, -54, 33, -5, -70, -59, -40, 18, 54, -21, 72, -26, 69, -56, 8, -31, -5, -46, 29, -57, 3, 12, -1, 5, 24, 27, -27, -21, 5, 11, 45, 14, 9, -17, -58, -21, 73, 0, 31, -33, -16, -48, -49, 33, -45, 26, -21, -47, -13, -3, 28, 48, -3, -27, -3, 34, -30, 23, -25, 24, 28, -6, -21, -24, -19, -30, -19, 5, -1, -6, 24, 60, -39, 3, -16, -71, 3, 19, -22, -21, -13, 8, -32, 21, 4, -18, 29, -14, -31, 40, 39, 49, 5, -19, -16, -47, -5, -41, -2, -23, -15, 3, 13, 59, -32, -46, -35, -29, -13, 4, 0, -19, 34, 10, -22, 60, 3, -3, 38, 0, -2, -42, -34, -30, 50, -17, 12, 7, 48, -3, 24, 7, -33, -47, -15, 7, -16, -33, -17, -33, 20, 8, -18, -53, 22, 35, -16, -76, 9, -3, -21, 12, 11, -8, -2, -20, 25, -30, 21, -43, -28, -4, -29, -22, -34, -13, -2, 17, -10, -50, -53, -4, -28, -45, 18, 1, -13, -16, -3, -19, -18, 13, -27, -34, 10, -27, 4, 26, -21, 13, 19, -30, 16, 21, 14, 0, 0, -9, 4, -9, 23, 49, -13, -62, -64, -17, 16, 33, -17, 43, -30, 5, 18, 0, 35, -24, -7, 37, -5, 0, -6, 0, 0, 0, 24, 0, -22, 31, 0, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[14, -39, -59, 3, 65, 2, 60, 16, -16, -31, 22, 2, 52, 0, 32, 2, -25, 39, -7, 35, 11, -9, -13, 5, 15, -20, 24, -13, -43, -1, 3, -42, -17, -82, 34, -40, 3, -49, 4, 2, -14, -18, 20, -10, 15, 37, 74, -27, 17, -23, -10, -5, -34, -10, -16, 37, 8, -13, 53, 11, 6, 11, -21, -55, -10, 20, -44, -9, 15, -7, 32, 39, 24, 3, -1, -23, -9, 16, -37, -34, -4, 11, -28, 16, 8, -24, -1, 15, 2, 4, 0, -1, -38, 38, -40, 37, -49, -13, 10, 9, -31, -36, 19, 8, -30, -21, -19, -13, 20, 40, 18, -14, 41, -4, -26, 16, 5, -42, -1, 2, 5, -5, 29, 5, 1, -10, -54, -28, 2, -37, 11, -1, -23, 31, -10, -26, 20, 7, 12, -5, 16, 2, 39, -7, -41, -35, -45, -21, 51, 0, -7, 39, 33, -36, -29, -28, 23, 10, 31, -11, 35, -2, -1, 5, 32, 17, 17, -75, 30, 26, 45, -9, 11, 6, -40, 26, 0, 33, -17, 22, 44, 20, -7, 19, 13, 4, -8, 73, 1, 17, 15, 26, -15, 16, 16, -48, 53, 7, -17, 35, -49, 17, -35, 16, -18, -70, 17, 21, -11, 12, 24, -12, 14, -1, 56, -3, -11, 11, 34, -12, -7, -65, -18, 16, -6, 4, 26, -41, 18, 24, 39, 24, 24, 0, 1, -38, -32, -57, 53, 16, 21, -62, -8, -48, -30, -9, -19, -39, 18, -20, 43, 0, 23, 48, -4, -10, 16, 0, 28, 0, 0, 0, -11, 0, -26, -11, 1, -8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[47, 20, 52, -45, -16, -21, 27, -2, -31, -36, -26, -8, -3, -23, -2, 10, 29, 38, -22, -7, -50, -52, -66, -5, 27, -16, 3, 0, -14, -18, 13, -7, 47, -44, 47, -5, -14, -33, 14, 72, 28, -6, 13, 52, 33, 49, -33, -3, -20, -11, -38, 24, 4, 22, -7, -5, -50, -6, 11, -37, 48, -22, -11, -19, -8, 11, 12, -26, 1, -11, 1, 22, 49, -1, -4, 5, 3, -4, 38, 20, 26, 7, 9, -54, 38, 17, -31, 24, 27, 5, -25, -35, -20, 17, -43, -21, -33, 46, 28, -7, 23, 23, -5, -18, -8, -12, 28, -38, -50, 26, -11, 25, -15, 84, -16, 27, -2, 16, 95, -75, 16, 14, 3, -29, 14, -38, -10, -34, -11, 11, 3, -27, 80, -2, -55, 4, 10, 52, 40, -18, 33, -7, 47, 18, 68, -22, -37, 4, -54, 2, -37, 2, -51, 42, 38, -38, -23, 60, -24, 38, -32, -31, -49, -7, -21, 40, 46, -15, 29, -7, 7, 20, -11, 7, -25, -7, 17, -27, 20, 4, 12, -8, -13, 20, 17, 31, -17, 14, -16, 19, 6, -19, -7, 4, -13, 10, -25, 32, -21, 4, 6, 14, -23, -14, 4, 8, -69, -12, -2, -1, 34, -9, 24, -8, -5, 4, -45, -10, 3, -8, 10, -2, -17, -22, -3, -57, -15, 48, 9, 2, -15, 0, 12, -2, 14, 13, -1, 29, -20, -26, 11, 9, 18, -3, -60, -7, -11, -1, 4, 18, 20, 0, -32, -9, 38, 30, -12, 0, 12, 0, 0, 0, 2, 0, -35, 3, 0, -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[-11, -34, -16, 64, -8, 20, -22, 22, 22, -24, 6, -9, 42, 35, -3, -3, 17, -20, -22, 19, -5, 56, 24, -29, 9, 16, 25, 12, -17, 55, -17, -55, 13, -12, -29, -25, 22, -1, -45, -25, 10, 16, -11, 2, -34, -15, 42, -9, -9, 9, -9, 19, 42, -9, -1, 34, 14, -3, 45, -15, -10, 7, -24, -33, -37, 5, -22, 18, -43, 27, -32, -20, -26, 15, -43, 25, 23, 2, -1, -4, -52, 11, -28, -11, -40, -54, 31, 3, 19, 36, 11, -3, 26, 84, 0, 4, -7, 39, 41, -9, -17, -44, 11, -18, 14, 56, 12, 27, -47, 44, 1, -11, -5, -57, 31, -11, -37, 58, -88, 39, -6, 14, -30, -30, -25, 61, -42, 29, 15, -4, 3, 58, -22, 50, -66, 39, 36, -54, -27, 14, -6, 1, 2, 28, 11, 23, -5, -29, -30, 1, -3, 52, 36, 65, -16, 8, 21, -16, -21, -1, -22, 10, 59, -11, 9, 40, -9, -8, 5, 9, 8, 5, -56, -12, 27, 24, -22, -21, 9, 22, 20, 16, -26, 12, -16, 3, 41, 30, -8, -39, 54, 8, 16, 33, -25, -5, 44, 4, 1, 5, -2, -10, -11, 27, -33, -2, 30, -7, 13, -26, -10, -27, 35, 27, 18, -15, -5, 25, -15, 27, -41, -59, 38, 18, 11, 66, 7, 25, -15, 33, 34, 20, -34, 0, -12, -6, -5, 3, -7, 26, -20, -31, -41, -24, 45, 33, 6, -9, 28, 39, 31, 0, 62, 17, -13, -47, 27, 0, 46, 0, 0, 0, -14, 0, 9, -33, 2, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[-13, -34, 49, 19, 56, 31, -16, -4, -16, -18, -57, 4, -50, -12, -11, -19, -3, 27, 18, -9, -3, -68, 1, 66, -41, 17, -22, -22, 12, 4, -10, 52, -37, 46, 17, 2, -39, 2, 3, 1, 10, 8, -39, 22, 13, -29, -51, 11, -5, 19, 28, 8, -6, 22, 59, -17, 11, 25, -21, -6, 49, 28, 27, 17, -4, 14, 16, -1, 1, -20, 31, -15, 19, 4, 18, 10, 6, -52, 8, 6, -1, 19, 11, 1, -12, 29, -13, 20, -15, -3, -31, 7, 11, 19, 23, -5, -15, 31, 7, 41, 43, 14, 3, 32, 4, -12, -3, 50, 6, -10, 1, 26, -58, 67, -25, -2, -17, -14, 34, 2, 21, 0, 2, 16, -26, -11, -5, 6, 45, -4, -6, 39, -8, -14, 38, 14, -3, -51, 15, -34, 35, 3, -29, -7, 5, 14, 39, 15, -8, -19, 8, 28, -21, -28, 34, -31, 1, -21, 13, -34, -22, 36, 0, -44, 10, -22, -20, -7, 6, -13, -14, -37, 19, -8, 19, 21, -4, 46, -28, 9, 12, 0, 7, 4, -10, 16, 0, -15, 10, 2, 16, 25, 4, -3, 24, 8, -16, -62, 2, 20, -25, 5, 24, -14, 31, 18, 5, -13, 9, -23, 7, 7, 17, -49, -9, 34, 30, 1, -37, -16, 3, 0, -7, -19, 5, 13, -12, 19, -13, -6, 10, 6, 22, 0, 1, -35, -6, 2, -7, -20, -55, 27, -31, 31, 6, -32, 19, 41, -29, 27, -22, 0, 19, -38, -16, -5, 38, 0, 2, 0, 0, 0, -10, 0, 15, 32, 1, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[4, 22, 24, 0, 3, 18, -17, -61, -45, -20, -27, -45, 9, 22, 32, -64, 15, -33, 32, -8, -19, -28, 5, -21, -42, -33, -3, 10, -4, -16, -9, 13, -51, 52, 58, -28, 23, 34, 14, -54, -48, 11, -53, -8, -34, 8, -52, 23, -40, 34, 19, 33, -8, -52, 46, 37, -3, 16, -4, 24, 28, 12, -63, 91, 13, -14, 40, 2, 21, 43, -56, -15, -18, -57, 33, 16, 31, 5, 5, -32, -28, 15, -32, 56, -25, 48, -14, -5, 19, -17, 27, 30, 16, 65, -1, -39, -6, 70, -43, -24, -9, 20, -3, -20, -2, -9, 31, -4, -5, -33, 40, 53, -31, -20, 15, -4, -7, -9, -46, 63, -48, 87, -27, 32, 31, -64, -36, 51, 26, 3, -10, 15, 15, 1, 26, 33, 2, -46, 16, -32, 14, 47, 35, -21, -18, 21, 20, -2, -28, 10, 6, 12, 26, 10, -32, -22, 2, -34, -28, -4, 21, 8, -12, 3, -28, 57, 24, 8, -25, 21, -30, -39, -3, -54, -60, -34, 47, -26, -4, 23, -32, -24, 40, 23, 30, -27, -8, -40, -52, -80, 30, 24, -22, -60, -26, 38, -10, 29, 3, 75, -34, 16, -35, -32, -4, 37, 30, -5, -18, 21, -24, -27, -14, 71, 23, -19, -29, 2, -40, 30, -9, -11, 50, -24, 23, 21, -24, -45, -2, 66, 2, 14, -22, 2, 20, 10, 0, 21, -7, -28, -15, 27, 11, 12, -27, -78, 46, -10, 31, 28, -49, 0, -7, -3, 46, -38, 9, 0, -72, 0, 0, 0, -15, 0, 77, 34, -1, -14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[-1, -40, 0, -59, 3, 6, -13, -62, 63, -6, 40, -18, 29, 30, -34, -16, -25, 9, 19, -56, -6, 27, -15, -3, -6, 21, -10, -8, -9, -15, -11, 9, 9, 16, -15, 5, 5, 45, 15, -2, 2, 4, -12, 12, -47, 25, -25, -21, -38, 31, -9, -23, -2, -54, -45, 8, -7, 31, 20, -43, 1, -27, 18, 89, 65, -47, -32, -7, 10, -4, -32, -70, 24, -48, 4, 44, -17, 7, 32, 8, 4, 12, 22, 15, 20, -1, -33, -32, 65, -31, 23, 4, -39, 27, -6, -22, -1, -10, -49, -8, -10, 12, 23, -42, 42, 7, 42, -28, 6, 3, 19, 19, 16, -9, 24, 12, 40, 40, -32, 12, -50, 18, 24, 15, 11, -48, 28, 1, 18, -32, -41, -6, 32, -34, -26, -16, -10, -14, -15, 23, -27, 30, -16, 19, -38, 3, 38, -15, 12, -13, 15, -45, -17, 19, 24, 38, -23, 21, 10, 20, 3, -3, -23, -14, -1, 24, 40, 16, -13, 41, -34, 13, 23, 6, -18, -25, 14, -34, -50, -8, -20, 5, 14, -63, -20, -62, 29, -31, -34, 36, -6, -24, 40, -15, 29, 0, 6, 12, -8, -3, 49, 19, 11, -16, -3, 23, -12, 11, -1, 24, -33, -21, -21, 7, -33, 17, -2, -62, 18, 35, 27, -25, 11, 38, 1, -38, -32, -19, -20, -2, -41, 36, -38, -1, -10, -65, -5, 6, -11, 6, -13, 33, 27, 10, 11, 23, -17, 44, 9, -24, -17, 0, -15, -37, 4, 38, 16, 0, -72, 0, 0, 0, 24, 0, 8, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[63, -15, -101, 11, 11, -13, 16, 36, 100, -23, 18, 17, 8, -31, -14, 42, -6, -30, 2, 11, -6, 7, -3, -22, -13, 9, -34, -7, -11, -26, 14, -14, 22, -11, 28, 58, 1, -2, 13, -3, 8, -24, 1, -13, -19, 13, -2, -53, 30, -16, 13, -58, 20, 35, 17, -64, -15, -21, -10, 17, -49, -22, 34, -26, 13, -33, -52, 31, 31, 19, 35, -32, -33, -10, 0, 22, -23, -12, 37, 1, 9, 31, 60, -36, 21, -8, -16, 40, -54, -12, -37, -49, 18, -9, 42, 2, -29, 11, 21, 22, 14, 9, 18, -1, -25, -3, -9, 5, 38, 33, -28, -33, -10, 4, -29, 16, 1, 8, 43, -56, 46, -35, -2, -30, 48, 40, -4, 35, -43, 16, 56, 6, 7, -31, 38, 13, 6, -4, 3, -21, 11, -13, -59, -24, -17, 40, -12, 25, 4, 4, 12, -19, -62, -6, 80, 31, 7, 39, 25, 8, -24, 1, -8, 20, 27, -35, -13, -12, 41, 11, -66, -26, 3, 19, 60, 16, -4, -45, -18, 7, -21, -8, -15, -51, -17, 29, 22, 12, 62, 52, -2, 8, -22, 1, 55, -13, -39, 2, 10, 17, -16, 42, -25, -5, 23, -23, 15, -27, 19, -46, 22, 12, -6, -10, 2, -20, 25, -12, -4, -14, -38, -37, -2, 26, 7, -23, 38, -11, -10, -19, -2, -2, 55, 0, -13, -19, -39, -3, -6, 41, -33, -85, 7, 0, 3, 53, -4, -7, -20, -33, 15, 0, 45, 9, -11, -16, 11, 0, 42, 0, 0, 0, 7, 0, -11, -1, 1, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[-2, -9, -19, -9, 3, 8, -10, 34, 8, -13, 59, -59, 34, 15, 36, -25, 8, -8, -30, 4, -35, -30, -2, -13, 36, -20, 7, -30, -23, -66, 8, -3, -4, -14, 56, -25, 13, -10, -23, 43, -57, -16, -10, 10, 14, 61, 27, 15, -9, -6, 17, 13, -3, 20, 0, -13, -29, 0, 14, 24, -14, 3, -10, 23, 4, -33, -2, 2, -26, -3, -13, 29, 24, 50, -9, -36, 5, -25, 23, 25, -21, -3, 12, -16, -51, -18, 7, 18, -35, 20, -5, -4, -38, 26, -31, -4, -12, 48, 27, -19, 24, -30, -2, 8, 9, 5, 0, 15, -7, -15, 29, 28, 10, 22, -20, -25, -28, -34, 24, -81, -19, -20, -3, -10, 42, -14, 23, -42, -2, -48, -9, 49, 12, 25, -42, 10, 31, 57, -7, -36, 10, 33, 5, 19, -2, -3, 16, 19, -25, -43, -39, -19, 27, -31, -22, -10, -24, -15, -9, 28, 6, 16, -24, 30, 33, 4, 18, 20, -25, -8, -12, 34, -17, -10, -41, 42, 16, 24, 48, -55, -20, -10, 17, 31, -14, 30, -17, 39, 1, -20, 9, 13, 35, -25, 35, -38, -20, 58, 8, 32, -8, -13, 0, 11, 42, 15, -25, 16, 2, -7, -5, 35, 8, 58, 26, 13, -14, -22, -9, -15, -36, -18, 4, -12, -20, -20, -7, 2, 1, 33, 42, -2, -43, 1, 9, -42, -30, -47, -5, -31, -8, -27, 30, 34, 62, 21, -2, 12, 25, -6, -11, 0, -38, 31, 7, -56, 22, 0, 0, 0, 0, 0, 12, 0, 45, 7, 2, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[-10, -16, 40, -25, -40, -62, 25, -26, 20, 16, -13, 21, -1, 37, -46, -67, 9, -27, 20, -22, -51, 18, -15, -3, 30, -1, -19, 18, -42, 51, -28, -16, 29, 4, -58, -28, -29, 75, 32, -12, -5, 2, 23, 33, 29, -24, 17, 9, 27, 8, 17, -20, 20, -56, -9, 14, -11, -8, 39, -77, -53, 17, 45, -36, 18, -16, 7, -31, -26, -42, 8, 7, 24, -3, -37, -53, 13, 1, -1, 7, 7, 6, -7, -43, -10, -10, 4, -54, 44, 15, -13, -6, 17, -2, -16, 11, 7, -60, -57, 58, -15, -20, 19, 10, 2, -19, -4, -10, -22, -25, -11, 25, -24, -23, 88, -7, 40, 46, -12, -26, -36, -16, 58, 1, -102, -15, -4, -20, 50, -2, -47, 8, 9, -34, 9, 1, 42, -18, 43, 8, 0, -17, 35, -6, -27, -26, -4, -21, 22, -16, 59, -43, 55, 11, -44, 30, 26, 11, 23, -10, -24, 34, 4, -29, 34, 8, -12, 1, 0, -52, 12, 26, -20, 14, -8, -12, -39, -12, -38, 10, 4, -12, 32, -5, 56, -62, -30, 18, -27, -30, -3, -24, 22, 37, 8, -18, 72, 22, -20, -9, 20, -35, 1, 16, -13, -22, 12, -16, -38, -20, -12, 9, 12, -45, 2, 29, -18, -38, -20, -35, 8, 20, -30, -25, 10, 7, -73, 36, -23, -10, -10, 7, -8, -2, 29, -35, 9, 30, -8, 47, -11, 22, 52, 37, 38, -25, -12, 30, -39, -48, -19, 0, 11, -32, 17, 6, 35, 0, 17, 0, 0, 0, -4, 0, -8, 6, 1, -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, -9, 37, -6, 58, 25, -22, 0, 4, 22, 3, -59, 28, 30, -59, 22, -29, -26, -11, -29, 8, 9, -18, -29, 1, 34, 7, 18, -34, -10, 36, -29, 44, -77, -72, -43, 2, -17, -13, -12, 67, -39, -17, -6, -4, -17, -20, 35, 13, 16, -33, -13, -24, -15, 3, 11, 21, -9, 30, -13, -22, 27, -4, 6, 23, -57, -25, 27, -64, -3, -63, 39, -28, -10, -30, 27, -46, 11, -15, 4, 6, 45, 6, -25, 19, -16, 1, -7, 13, 24, -51, 17, 7, 17, 3, -30, -29, -23, -52, 31, -14, -7, 52, 37, 13, 10, 43, 16, 3, -4, 2, -32, 31, -24, 31, -25, -25, 42, -39, 23, -16, 15, 15, 44, 28, -25, -12, -43, 5, -23, -27, 58, 39, 23, -44, 13, 35, 16, 9, 9, 39, -28, 36, 17, 32, -13, 13, -25, -9, -20, 32, 3, 17, -46, -17, 9, -62, 19, -16, 36, 44, 15, -7, 26, -1, 37, -14, 9, 10, 18, 42, 21, 0, -18, -15, 1, 17, 16, -24, 43, -8, 5, -47, 26, -19, 18, 42, 58, 53, 10, 37, -13, 43, 17, -14, -11, -23, -16, 36, -23, 47, 6, -5, -7, -36, -3, 22, -19, 19, 8, -22, 20, 31, 17, -9, 41, -7, -15, 14, -28, -11, 12, 40, 44, -18, 19, 13, -37, -2, 4, -9, 0, -16, 0, -10, 20, -5, -61, 11, -13, -3, 1, 13, 48, -66, 26, -32, -8, -4, 22, 2, 0, -9, 3, -17, 23, 6, 0, 29, 0, 0, 0, -35, 0, -3, 26, -1, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
